Date,Model,EECU (hours),Completed,EECU (hours/task)
2025-02-08,SIMS,0.2,57,0.0035087719298245615
2025-02-08,SSEBop,1.1,56,0.019642857142857146
2025-02-08,eeMETRIC,5.2,52,0.1
2025-02-07,PT-JPL,0.4,28,0.014285714285714287
2025-02-07,SIMS,0.2,60,0.0033333333333333335
2025-02-07,SSEBop,1.1,67,0.016417910447761197
2025-02-07,eeMETRIC,4.9,47,0.10425531914893618
2025-02-06,PT-JPL,0.4,42,0.009523809523809525
2025-02-06,SIMS,0.2,67,0.0029850746268656717
2025-02-06,SSEBop,1.2,78,0.015384615384615384
2025-02-06,eeMETRIC,5.0,59,0.0847457627118644
2025-02-05,PT-JPL,0.4,38,0.010526315789473684
2025-02-05,SIMS,0.2,74,0.002702702702702703
2025-02-05,SSEBop,1.2,77,0.015584415584415584
2025-02-05,eeMETRIC,5.2,65,0.08
2025-02-04,PT-JPL,0.4,72,0.005555555555555556
2025-02-04,SIMS,0.2,81,0.0024691358024691358
2025-02-04,SSEBop,1.0,88,0.011363636363636364
2025-02-04,eeMETRIC,4.9,71,0.06901408450704226
2025-02-03,PT-JPL,0.4,74,0.005405405405405406
2025-02-03,SIMS,0.2,65,0.003076923076923077
2025-02-03,SSEBop,1.1,110,0.01
2025-02-03,eeMETRIC,5.0,78,0.0641025641025641
2025-02-02,PT-JPL,0.4,74,0.005405405405405406
2025-02-02,SIMS,0.2,60,0.0033333333333333335
2025-02-02,SSEBop,1.1,104,0.010576923076923078
2025-02-02,eeMETRIC,5.0,74,0.06756756756756757
2025-02-01,PT-JPL,0.4,143,0.002797202797202797
2025-02-01,SIMS,0.1,245,0.00040816326530612246
2025-02-01,SSEBop,1.0,167,0.005988023952095809
2025-02-01,eeMETRIC,4.9,119,0.0411764705882353
2025-01-31,PT-JPL,0.4,47,0.00851063829787234
2025-01-31,SIMS,0.2,88,0.002272727272727273
2025-01-31,SSEBop,1.1,81,0.013580246913580249
2025-01-31,eeMETRIC,5.1,52,0.09807692307692308
2025-01-30,PT-JPL,0.4,118,0.0033898305084745766
2025-01-30,SIMS,0.2,202,0.0009900990099009901
2025-01-30,SSEBop,1.1,143,0.007692307692307693
2025-01-30,eeMETRIC,5.0,89,0.056179775280898875
2025-01-29,PT-JPL,0.4,264,0.0015151515151515152
2025-01-29,SIMS,0.2,263,0.0007604562737642586
2025-01-29,SSEBop,1.1,317,0.003470031545741325
2025-01-29,eeMETRIC,4.9,180,0.027222222222222224
2025-01-28,DisALEXI,31.200000000000003,669,0.04663677130044844
2025-01-28,PT-JPL,0.4,57,0.007017543859649123
2025-01-28,SIMS,0.2,40,0.005
2025-01-28,SSEBop,1.0,69,0.014492753623188406
2025-01-28,eeMETRIC,5.2,63,0.08253968253968254
2025-01-27,PT-JPL,0.4,44,0.009090909090909092
2025-01-27,SIMS,0.2,77,0.0025974025974025974
2025-01-27,SSEBop,1.0,82,0.012195121951219513
2025-01-27,eeMETRIC,5.1,50,0.102
2025-01-26,PT-JPL,0.3,68,0.004411764705882353
2025-01-26,SIMS,0.2,124,0.0016129032258064516
2025-01-26,SSEBop,1.0,90,0.011111111111111112
2025-01-26,eeMETRIC,4.9,69,0.07101449275362319
2025-01-25,PT-JPL,0.4,50,0.008
2025-01-25,SIMS,0.2,36,0.005555555555555556
2025-01-25,SSEBop,1.0,94,0.010638297872340425
2025-01-25,eeMETRIC,4.9,72,0.06805555555555556
2025-01-24,PT-JPL,0.4,70,0.005714285714285714
2025-01-24,SIMS,0.2,209,0.0009569377990430622
2025-01-24,SSEBop,1.0,114,0.008771929824561403
2025-01-24,eeMETRIC,4.9,79,0.06202531645569621
2025-01-23,PT-JPL,0.4,229,0.0017467248908296944
2025-01-23,SIMS,0.2,234,0.0008547008547008547
2025-01-23,SSEBop,1.1,236,0.004661016949152543
2025-01-23,eeMETRIC,5.2,153,0.03398692810457517
2025-01-22,PT-JPL,0.4,47,0.00851063829787234
2025-01-22,SIMS,0.2,44,0.004545454545454546
2025-01-22,SSEBop,1.0,87,0.011494252873563218
2025-01-22,eeMETRIC,5.0,59,0.0847457627118644
2025-01-21,DisALEXI,48.1,3,16.033333333333335
2025-01-21,PT-JPL,0.4,65,0.006153846153846154
2025-01-21,SIMS,0.2,50,0.004
2025-01-21,SSEBop,0.9,87,0.010344827586206896
2025-01-21,eeMETRIC,4.8,73,0.06575342465753424
2025-01-20,DisALEXI,30.8,56,0.55
2025-01-20,PT-JPL,0.4,40,0.01
2025-01-20,SIMS,0.2,119,0.0016806722689075631
2025-01-20,SSEBop,1.0,124,0.008064516129032258
2025-01-20,eeMETRIC,4.8,61,0.07868852459016393
2025-01-19,PT-JPL,0.3,54,0.005555555555555556
2025-01-19,SIMS,0.2,114,0.0017543859649122807
2025-01-19,SSEBop,0.9,84,0.010714285714285714
2025-01-19,eeMETRIC,4.7,105,0.04476190476190477
2025-01-18,PT-JPL,0.4,58,0.006896551724137932
2025-01-18,SIMS,0.1,49,0.0020408163265306124
2025-01-18,SSEBop,0.9,76,0.011842105263157895
2025-01-18,eeMETRIC,4.8,81,0.059259259259259255
2025-01-17,PT-JPL,0.3,13,0.023076923076923075
2025-01-17,SIMS,0.2,69,0.002898550724637681
2025-01-17,SSEBop,1.3,48,0.027083333333333334
2025-01-17,eeMETRIC,4.8,1,4.8
2025-01-16,PT-JPL,0.4,38,0.010526315789473684
2025-01-16,SIMS,0.2,77,0.0025974025974025974
2025-01-16,SSEBop,1.0,66,0.015151515151515152
2025-01-16,eeMETRIC,5.1,68,0.075
2025-01-15,PT-JPL,0.4,32,0.0125
2025-01-15,SIMS,0.2,49,0.004081632653061225
2025-01-15,SSEBop,1.2,65,0.01846153846153846
2025-01-15,eeMETRIC,5.1,51,0.09999999999999999
2025-01-14,PT-JPL,0.4,106,0.0037735849056603774
2025-01-14,SIMS,0.2,88,0.002272727272727273
2025-01-14,SSEBop,1.0,144,0.006944444444444444
2025-01-14,eeMETRIC,4.8,86,0.05581395348837209
2025-01-13,PT-JPL,0.4,14,0.028571428571428574
2025-01-13,SIMS,0.2,127,0.0015748031496062994
2025-01-13,SSEBop,1.1,72,0.015277777777777779
2025-01-13,eeMETRIC,4.9,48,0.10208333333333335
2025-01-12,PT-JPL,0.4,162,0.0024691358024691358
2025-01-12,SIMS,0.2,216,0.000925925925925926
2025-01-12,SSEBop,1.0,201,0.004975124378109453
2025-01-12,eeMETRIC,4.8,124,0.03870967741935484
2025-01-11,PT-JPL,0.4,24,0.016666666666666666
2025-01-11,SIMS,0.2,65,0.003076923076923077
2025-01-11,SSEBop,1.1,62,0.017741935483870968
2025-01-11,eeMETRIC,5.0,60,0.08333333333333333
2025-01-10,DisALEXI,11.0,3,3.6666666666666665
2025-01-10,PT-JPL,0.5,51,0.00980392156862745
2025-01-10,SIMS,0.2,70,0.002857142857142857
2025-01-10,SSEBop,1.2,82,0.014634146341463414
2025-01-10,eeMETRIC,5.0,62,0.08064516129032258
2025-01-09,PT-JPL,0.4,173,0.0023121387283236996
2025-01-09,SIMS,0.2,187,0.0010695187165775401
2025-01-09,SSEBop,1.1,206,0.005339805825242719
2025-01-09,eeMETRIC,5.0,138,0.036231884057971016
2025-01-08,PT-JPL,0.4,128,0.003125
2025-01-08,SIMS,0.2,155,0.0012903225806451613
2025-01-08,SSEBop,1.1,158,0.006962025316455697
2025-01-08,eeMETRIC,5.1,101,0.05049504950495049
2025-01-07,PT-JPL,0.4,40,0.01
2025-01-07,SIMS,0.2,66,0.0030303030303030303
2025-01-07,SSEBop,1.2,71,0.016901408450704224
2025-01-07,eeMETRIC,5.2,51,0.10196078431372549
2025-01-06,PT-JPL,0.4,35,0.011428571428571429
2025-01-06,SIMS,0.2,64,0.003125
2025-01-06,SSEBop,1.1,72,0.015277777777777779
2025-01-06,eeMETRIC,5.1,61,0.08360655737704917
2025-01-05,PT-JPL,0.4,69,0.005797101449275362
2025-01-05,SIMS,0.2,109,0.001834862385321101
2025-01-05,SSEBop,1.1,110,0.01
2025-01-05,eeMETRIC,4.8,78,0.061538461538461535
2025-01-04,PT-JPL,0.5,7,0.07142857142857142
2025-01-04,SIMS,0.2,73,0.0027397260273972603
2025-01-04,SSEBop,1.1,48,0.02291666666666667
2025-01-04,eeMETRIC,5.1,40,0.1275
2025-01-03,PT-JPL,0.4,24,0.016666666666666666
2025-01-03,SIMS,0.2,70,0.002857142857142857
2025-01-03,SSEBop,1.1,63,0.01746031746031746
2025-01-03,eeMETRIC,5.0,45,0.1111111111111111
2025-01-02,PT-JPL,0.4,166,0.0024096385542168677
2025-01-02,SIMS,0.2,207,0.0009661835748792271
2025-01-02,SSEBop,1.1,217,0.005069124423963134
2025-01-02,eeMETRIC,5.0,141,0.03546099290780142
2025-01-01,PT-JPL,0.3,7,0.04285714285714286
2025-01-01,SIMS,0.2,50,0.004
2025-01-01,SSEBop,1.2,51,0.023529411764705882
2025-01-01,eeMETRIC,5.1,45,0.11333333333333333
2024-12-31,PT-JPL,0.4,15,0.02666666666666667
2024-12-31,SIMS,0.2,85,0.0023529411764705885
2024-12-31,SSEBop,1.3,60,0.021666666666666667
2024-12-31,eeMETRIC,5.1,52,0.09807692307692308
2024-12-30,PT-JPL,0.4,14,0.028571428571428574
2024-12-30,SIMS,0.2,50,0.004
2024-12-30,SSEBop,1.2,68,0.01764705882352941
2024-12-30,eeMETRIC,5.0,58,0.08620689655172414
2024-12-29,DisALEXI,14.0,3,4.666666666666667
2024-12-29,PT-JPL,0.4,50,0.008
2024-12-29,SIMS,0.2,134,0.0014925373134328358
2024-12-29,SSEBop,1.2,107,0.011214953271028037
2024-12-29,eeMETRIC,5.2,79,0.06582278481012659
2024-12-28,SIMS,0.2,47,0.00425531914893617
2024-12-28,SSEBop,1.2,48,0.024999999999999998
2024-12-28,eeMETRIC,5.2,52,0.1
2024-12-27,SIMS,0.2,47,0.00425531914893617
2024-12-27,SSEBop,1.4,47,0.02978723404255319
2024-12-27,eeMETRIC,5.7,47,0.12127659574468086
2024-12-26,PT-JPL,0.4,13,0.03076923076923077
2024-12-26,SIMS,0.2,44,0.004545454545454546
2024-12-26,SSEBop,1.2,46,0.02608695652173913
2024-12-26,eeMETRIC,5.0,47,0.10638297872340426
2024-12-25,PT-JPL,0.4,57,0.007017543859649123
2024-12-25,SIMS,0.2,68,0.0029411764705882353
2024-12-25,SSEBop,1.1,101,0.010891089108910892
2024-12-25,eeMETRIC,5.1,80,0.06375
2024-12-24,PT-JPL,0.4,39,0.010256410256410256
2024-12-24,SIMS,0.2,53,0.0037735849056603774
2024-12-24,SSEBop,1.1,101,0.010891089108910892
2024-12-24,eeMETRIC,5.2,80,0.065
2024-12-23,DisALEXI,28.3,1060,0.02669811320754717
2024-12-23,PT-JPL,0.4,35,0.011428571428571429
2024-12-23,SIMS,0.2,89,0.0022471910112359553
2024-12-23,SSEBop,1.2,81,0.014814814814814814
2024-12-23,eeMETRIC,4.9,68,0.07205882352941177
2024-12-22,PT-JPL,0.4,42,0.009523809523809525
2024-12-22,SIMS,0.2,88,0.002272727272727273
2024-12-22,SSEBop,1.2,71,0.016901408450704224
2024-12-22,eeMETRIC,5.1,67,0.07611940298507462
2024-12-21,PT-JPL,0.4,48,0.008333333333333333
2024-12-21,SIMS,0.2,65,0.003076923076923077
2024-12-21,SSEBop,1.2,100,0.012
2024-12-21,eeMETRIC,5.1,68,0.075
2024-12-20,PT-JPL,0.4,50,0.008
2024-12-20,SIMS,0.2,97,0.002061855670103093
2024-12-20,SSEBop,1.2,96,0.012499999999999999
2024-12-20,eeMETRIC,5.3,71,0.07464788732394366
2024-12-19,PT-JPL,0.4,177,0.0022598870056497176
2024-12-19,SIMS,0.2,249,0.0008032128514056225
2024-12-19,SSEBop,1.1,238,0.004621848739495798
2024-12-19,eeMETRIC,5.2,149,0.034899328859060406
2024-12-18,PT-JPL,0.4,50,0.008
2024-12-18,SIMS,0.2,96,0.0020833333333333333
2024-12-18,SSEBop,1.0,93,0.010752688172043012
2024-12-18,eeMETRIC,5.2,74,0.07027027027027027
2024-12-17,PT-JPL,0.5,415,0.0012048192771084338
2024-12-17,SIMS,0.2,84,0.002380952380952381
2024-12-17,SSEBop,1.1,105,0.010476190476190477
2024-12-17,eeMETRIC,5.2,78,0.06666666666666667
2024-12-16,PT-JPL,0.4,46,0.008695652173913044
2024-12-16,SIMS,0.2,98,0.0020408163265306124
2024-12-16,SSEBop,1.0,90,0.011111111111111112
2024-12-16,eeMETRIC,4.8,81,0.059259259259259255
2024-12-15,PT-JPL,0.4,39,0.010256410256410256
2024-12-15,SIMS,0.2,99,0.00202020202020202
2024-12-15,SSEBop,1.1,98,0.011224489795918368
2024-12-15,eeMETRIC,5.0,80,0.0625
2024-12-14,PT-JPL,0.4,49,0.00816326530612245
2024-12-14,SIMS,0.2,225,0.0008888888888888889
2024-12-14,SSEBop,1.2,203,0.005911330049261083
2024-12-14,eeMETRIC,5.4,74,0.07297297297297298
2024-12-13,DisALEXI,31.299999999999997,6,5.216666666666666
2024-12-13,PT-JPL,0.4,63,0.006349206349206349
2024-12-13,SIMS,0.1,19,0.005263157894736842
2024-12-13,SSEBop,1.2,56,0.02142857142857143
2024-12-13,eeMETRIC,5.5,192,0.028645833333333332
2024-12-12,DisALEXI,30.5,180,0.16944444444444445
2024-12-12,PT-JPL,0.4,210,0.0019047619047619048
2024-12-12,SIMS,0.2,281,0.0007117437722419929
2024-12-12,SSEBop,1.1,221,0.00497737556561086
2024-12-12,eeMETRIC,5.2,132,0.0393939393939394
2024-12-11,PT-JPL,0.4,70,0.005714285714285714
2024-12-11,SIMS,0.2,104,0.0019230769230769232
2024-12-11,SSEBop,1.1,133,0.008270676691729324
2024-12-11,eeMETRIC,5.4,44,0.12272727272727274
2024-12-10,DisALEXI,51.699999999999996,190,0.27210526315789474
2024-12-10,PT-JPL,0.4,42,0.009523809523809525
2024-12-10,SIMS,0.2,62,0.0032258064516129032
2024-12-10,SSEBop,1.2,101,0.011881188118811881
2024-12-10,eeMETRIC,5.2,83,0.06265060240963856
2024-12-09,DisALEXI,28.1,599,0.046911519198664445
2024-12-09,PT-JPL,0.4,56,0.0071428571428571435
2024-12-09,SIMS,0.2,94,0.002127659574468085
2024-12-09,SSEBop,1.0,98,0.01020408163265306
2024-12-09,eeMETRIC,5.1,89,0.05730337078651685
2024-12-08,PT-JPL,0.4,48,0.008333333333333333
2024-12-08,SIMS,0.2,99,0.00202020202020202
2024-12-08,SSEBop,1.1,107,0.010280373831775701
2024-12-08,eeMETRIC,4.9,83,0.05903614457831326
2024-12-07,PT-JPL,0.4,71,0.005633802816901409
2024-12-07,SIMS,0.2,96,0.0020833333333333333
2024-12-07,SSEBop,1.1,102,0.010784313725490198
2024-12-07,eeMETRIC,5.1,91,0.05604395604395604
2024-12-06,PT-JPL,0.4,75,0.005333333333333334
2024-12-06,SIMS,0.2,86,0.002325581395348837
2024-12-06,SSEBop,1.2,121,0.009917355371900825
2024-12-06,eeMETRIC,5.0,91,0.054945054945054944
2024-12-05,PT-JPL,0.5,122,0.004098360655737705
2024-12-05,SIMS,0.2,143,0.0013986013986013986
2024-12-05,SSEBop,1.2,185,0.006486486486486486
2024-12-05,eeMETRIC,5.1,114,0.04473684210526316
2024-12-04,PT-JPL,0.4,109,0.003669724770642202
2024-12-04,SIMS,0.2,191,0.0010471204188481676
2024-12-04,SSEBop,1.1,126,0.00873015873015873
2024-12-04,eeMETRIC,5.2,137,0.03795620437956204
2024-12-03,PT-JPL,0.5,42,0.011904761904761904
2024-12-03,SIMS,0.2,302,0.0006622516556291391
2024-12-03,SSEBop,1.3,250,0.0052
2024-12-03,eeMETRIC,5.3,55,0.09636363636363636
2024-12-02,PT-JPL,0.4,11,0.03636363636363637
2024-12-02,eeMETRIC,5.2,58,0.0896551724137931
2024-12-01,PT-JPL,0.3,23,0.013043478260869565
2024-12-01,SSEBop,1.0,11,0.09090909090909091
2024-12-01,eeMETRIC,5.1,71,0.07183098591549296
2024-11-30,PT-JPL,0.4,359,0.0011142061281337048
2024-11-30,SIMS,0.1,363,0.0002754820936639119
2024-11-30,SSEBop,1.0,423,0.002364066193853428
2024-11-30,eeMETRIC,5.2,86,0.06046511627906977
2024-11-29,PT-JPL,0.5,116,0.004310344827586207
2024-11-29,SIMS,0.2,181,0.0011049723756906078
2024-11-29,SSEBop,1.2,160,0.0075
2024-11-29,eeMETRIC,5.1,159,0.03207547169811321
2024-11-28,PT-JPL,0.5,54,0.009259259259259259
2024-11-28,SIMS,0.2,114,0.0017543859649122807
2024-11-28,SSEBop,1.2,89,0.01348314606741573
2024-11-28,eeMETRIC,5.3,95,0.05578947368421053
2024-11-27,PT-JPL,0.5,12,0.041666666666666664
2024-11-27,SIMS,0.2,56,0.0035714285714285718
2024-11-27,SSEBop,1.2,57,0.021052631578947368
2024-11-27,eeMETRIC,5.2,48,0.10833333333333334
2024-11-26,PT-JPL,0.5,11,0.045454545454545456
2024-11-26,SIMS,0.2,60,0.0033333333333333335
2024-11-26,SSEBop,1.1,61,0.018032786885245903
2024-11-26,eeMETRIC,5.2,57,0.0912280701754386
2024-11-25,PT-JPL,0.4,39,0.010256410256410256
2024-11-25,SIMS,0.2,72,0.002777777777777778
2024-11-25,SSEBop,1.1,90,0.012222222222222223
2024-11-25,eeMETRIC,5.2,90,0.05777777777777778
2024-11-24,PT-JPL,0.4,20,0.02
2024-11-24,SIMS,0.2,61,0.003278688524590164
2024-11-24,SSEBop,1.1,76,0.014473684210526317
2024-11-24,eeMETRIC,5.2,72,0.07222222222222223
2024-11-23,PT-JPL,0.4,31,0.012903225806451613
2024-11-23,SIMS,0.2,73,0.0027397260273972603
2024-11-23,SSEBop,1.0,75,0.013333333333333334
2024-11-23,eeMETRIC,4.9,87,0.056321839080459776
2024-11-22,PT-JPL,0.4,32,0.0125
2024-11-22,SIMS,0.2,63,0.0031746031746031746
2024-11-22,SSEBop,1.1,75,0.014666666666666668
2024-11-22,eeMETRIC,4.8,77,0.06233766233766234
2024-11-21,PT-JPL,0.4,22,0.018181818181818184
2024-11-21,SIMS,0.2,53,0.0037735849056603774
2024-11-21,SSEBop,1.2,81,0.014814814814814814
2024-11-21,eeMETRIC,5.1,89,0.05730337078651685
2024-11-20,PT-JPL,0.3,27,0.011111111111111112
2024-11-20,SIMS,0.2,226,0.0008849557522123895
2024-11-20,SSEBop,1.2,201,0.005970149253731343
2024-11-20,eeMETRIC,5.2,167,0.031137724550898204
2024-11-19,PT-JPL,0.4,26,0.015384615384615385
2024-11-19,SIMS,0.2,70,0.002857142857142857
2024-11-19,SSEBop,1.1,71,0.015492957746478875
2024-11-19,eeMETRIC,5.1,69,0.07391304347826086
2024-11-18,PT-JPL,0.4,67,0.005970149253731343
2024-11-18,SIMS,0.2,107,0.001869158878504673
2024-11-18,SSEBop,1.1,116,0.009482758620689657
2024-11-18,eeMETRIC,5.0,92,0.05434782608695652
2024-11-17,PT-JPL,0.4,56,0.0071428571428571435
2024-11-17,SIMS,0.2,181,0.0011049723756906078
2024-11-17,SSEBop,1.0,120,0.008333333333333333
2024-11-17,eeMETRIC,5.0,97,0.05154639175257732
2024-11-16,PT-JPL,0.4,33,0.012121212121212121
2024-11-16,SIMS,0.2,56,0.0035714285714285718
2024-11-16,SSEBop,1.0,59,0.01694915254237288
2024-11-16,eeMETRIC,4.9,61,0.08032786885245902
2024-11-15,PT-JPL,0.4,181,0.0022099447513812156
2024-11-15,SIMS,0.2,202,0.0009900990099009901
2024-11-15,SSEBop,1.1,250,0.0044
2024-11-15,eeMETRIC,5.0,154,0.032467532467532464
2024-11-14,PT-JPL,0.4,110,0.0036363636363636364
2024-11-14,SIMS,0.2,123,0.0016260162601626016
2024-11-14,SSEBop,1.1,162,0.006790123456790124
2024-11-14,eeMETRIC,5.3,123,0.043089430894308944
2024-11-13,PT-JPL,0.4,51,0.00784313725490196
2024-11-13,SIMS,0.2,99,0.00202020202020202
2024-11-13,SSEBop,1.1,104,0.010576923076923078
2024-11-13,eeMETRIC,5.0,88,0.056818181818181816
2024-11-12,PT-JPL,0.4,45,0.008888888888888889
2024-11-12,SIMS,0.2,93,0.002150537634408602
2024-11-12,SSEBop,1.1,97,0.011340206185567012
2024-11-12,eeMETRIC,5.2,77,0.06753246753246754
2024-11-11,PT-JPL,0.4,40,0.01
2024-11-11,SIMS,0.2,89,0.0022471910112359553
2024-11-11,SSEBop,1.1,89,0.012359550561797755
2024-11-11,eeMETRIC,5.5,77,0.07142857142857142
2024-11-10,PT-JPL,0.3,28,0.010714285714285714
2024-11-10,SIMS,0.2,90,0.0022222222222222222
2024-11-10,SSEBop,1.1,83,0.013253012048192772
2024-11-10,eeMETRIC,5.1,62,0.08225806451612902
2024-11-09,PT-JPL,0.4,94,0.00425531914893617
2024-11-09,SIMS,0.2,152,0.0013157894736842105
2024-11-09,SSEBop,1.2,141,0.00851063829787234
2024-11-09,eeMETRIC,5.3,121,0.04380165289256198
2024-11-08,PT-JPL,0.4,94,0.00425531914893617
2024-11-08,SIMS,0.2,119,0.0016806722689075631
2024-11-08,SSEBop,1.0,136,0.007352941176470588
2024-11-08,eeMETRIC,5.2,87,0.059770114942528735
2024-11-07,PT-JPL,0.4,124,0.0032258064516129032
2024-11-07,SIMS,0.2,138,0.0014492753623188406
2024-11-07,SSEBop,1.1,174,0.006321839080459771
2024-11-07,eeMETRIC,4.9,135,0.0362962962962963
2024-11-06,PT-JPL,0.3,102,0.0029411764705882353
2024-11-06,SIMS,0.2,174,0.0011494252873563218
2024-11-06,SSEBop,1.1,163,0.006748466257668713
2024-11-06,eeMETRIC,5.1,88,0.05795454545454545
2024-11-05,PT-JPL,0.3,35,0.008571428571428572
2024-11-05,SIMS,0.2,79,0.002531645569620253
2024-11-05,SSEBop,1.1,84,0.013095238095238096
2024-11-05,eeMETRIC,5.2,80,0.065
2024-11-04,PT-JPL,0.3,51,0.0058823529411764705
2024-11-04,SIMS,0.2,98,0.0020408163265306124
2024-11-04,SSEBop,1.0,101,0.009900990099009901
2024-11-04,eeMETRIC,4.9,80,0.061250000000000006
2024-11-03,PT-JPL,0.4,48,0.008333333333333333
2024-11-03,SIMS,0.2,98,0.0020408163265306124
2024-11-03,SSEBop,1.1,106,0.010377358490566039
2024-11-03,eeMETRIC,5.1,82,0.062195121951219505
2024-11-02,PT-JPL,0.4,71,0.005633802816901409
2024-11-02,SIMS,0.1,60,0.0016666666666666668
2024-11-02,SSEBop,1.1,105,0.010476190476190477
2024-11-02,eeMETRIC,5.1,98,0.05204081632653061
2024-11-01,PT-JPL,0.4,128,0.003125
2024-11-01,SIMS,0.2,158,0.0012658227848101266
2024-11-01,SSEBop,1.1,172,0.006395348837209303
2024-11-01,eeMETRIC,5.0,121,0.04132231404958678
2024-10-31,PT-JPL,0.4,177,0.0022598870056497176
2024-10-31,SIMS,0.2,253,0.0007905138339920949
2024-10-31,SSEBop,1.1,249,0.004417670682730924
2024-10-31,eeMETRIC,5.1,155,0.03290322580645161
2024-10-30,PT-JPL,0.4,206,0.0019417475728155341
2024-10-30,SIMS,0.2,265,0.0007547169811320755
2024-10-30,SSEBop,1.1,276,0.003985507246376812
2024-10-30,eeMETRIC,5.1,173,0.029479768786127167
2024-10-29,PT-JPL,0.3,42,0.007142857142857143
2024-10-29,SIMS,0.2,84,0.002380952380952381
2024-10-29,SSEBop,1.1,90,0.012222222222222223
2024-10-29,eeMETRIC,5.0,98,0.05102040816326531
2024-10-28,PT-JPL,0.4,51,0.00784313725490196
2024-10-28,SIMS,0.2,114,0.0017543859649122807
2024-10-28,SSEBop,1.1,108,0.010185185185185186
2024-10-28,eeMETRIC,5.0,83,0.060240963855421686
2024-10-27,PT-JPL,0.4,71,0.005633802816901409
2024-10-27,SIMS,0.1,68,0.0014705882352941176
2024-10-27,SSEBop,1.0,101,0.009900990099009901
2024-10-27,eeMETRIC,4.8,86,0.05581395348837209
2024-10-26,DisALEXI,46.699999999999996,6,7.783333333333332
2024-10-26,PT-JPL,0.4,45,0.008888888888888889
2024-10-26,SIMS,0.2,98,0.0020408163265306124
2024-10-26,SSEBop,1.0,137,0.0072992700729927005
2024-10-26,eeMETRIC,5.2,94,0.055319148936170216
2024-10-25,DisALEXI,34.7,155,0.2238709677419355
2024-10-25,PT-JPL,0.4,33,0.012121212121212121
2024-10-25,SIMS,0.2,31,0.0064516129032258064
2024-10-25,SSEBop,1.0,35,0.02857142857142857
2024-10-25,eeMETRIC,5.0,85,0.058823529411764705
2024-10-24,DisALEXI,35.9,597,0.06013400335008375
2024-10-24,PT-JPL,0.4,61,0.006557377049180328
2024-10-24,SIMS,0.2,189,0.0010582010582010583
2024-10-24,SSEBop,1.1,166,0.006626506024096386
2024-10-24,eeMETRIC,5.1,57,0.08947368421052632
2024-10-23,PT-JPL,0.4,163,0.00245398773006135
2024-10-23,SIMS,0.2,208,0.0009615384615384616
2024-10-23,SSEBop,1.1,337,0.0032640949554896144
2024-10-23,eeMETRIC,5.3,255,0.020784313725490194
2024-10-22,PT-JPL,0.4,59,0.006779661016949153
2024-10-22,SIMS,0.2,75,0.002666666666666667
2024-10-22,SSEBop,1.0,129,0.007751937984496124
2024-10-22,eeMETRIC,5.0,101,0.04950495049504951
2024-10-21,SSEBop,1.2,50,0.024
2024-10-21,eeMETRIC,4.8,44,0.10909090909090909
2024-10-20,PT-JPL,0.4,70,0.005714285714285714
2024-10-20,SIMS,0.2,95,0.002105263157894737
2024-10-20,SSEBop,1.0,134,0.007462686567164179
2024-10-20,eeMETRIC,4.9,121,0.04049586776859505
2024-10-19,PT-JPL,0.4,29,0.013793103448275864
2024-10-19,SIMS,0.2,73,0.0027397260273972603
2024-10-19,SSEBop,1.1,133,0.008270676691729324
2024-10-19,eeMETRIC,4.9,74,0.06621621621621622
2024-10-18,PT-JPL,0.4,46,0.008695652173913044
2024-10-18,SIMS,0.2,92,0.002173913043478261
2024-10-18,SSEBop,1.1,102,0.010784313725490198
2024-10-18,eeMETRIC,5.1,90,0.056666666666666664
2024-10-17,PT-JPL,0.4,144,0.002777777777777778
2024-10-17,SIMS,0.2,198,0.00101010101010101
2024-10-17,SSEBop,1.1,305,0.0036065573770491808
2024-10-17,eeMETRIC,5.0,193,0.025906735751295335
2024-10-16,PT-JPL,0.4,36,0.011111111111111112
2024-10-16,SIMS,0.2,137,0.0014598540145985403
2024-10-16,SSEBop,1.1,110,0.01
2024-10-16,eeMETRIC,5.2,90,0.05777777777777778
2024-10-15,DisALEXI,41.300000000000004,808,0.05111386138613862
2024-10-15,PT-JPL,0.4,49,0.00816326530612245
2024-10-15,SIMS,0.2,104,0.0019230769230769232
2024-10-15,SSEBop,1.0,113,0.008849557522123894
2024-10-15,eeMETRIC,5.1,95,0.053684210526315786
2024-10-14,DisALEXI,31.4,798,0.03934837092731829
2024-10-14,PT-JPL,0.4,44,0.009090909090909092
2024-10-14,SIMS,0.2,66,0.0030303030303030303
2024-10-14,SSEBop,1.1,109,0.010091743119266056
2024-10-14,eeMETRIC,5.1,91,0.05604395604395604
2024-10-13,PT-JPL,0.4,52,0.007692307692307693
2024-10-13,SIMS,0.2,82,0.0024390243902439024
2024-10-13,SSEBop,1.1,103,0.010679611650485438
2024-10-13,eeMETRIC,5.1,85,0.06
2024-10-12,PT-JPL,0.4,55,0.007272727272727273
2024-10-12,SIMS,0.2,73,0.0027397260273972603
2024-10-12,SSEBop,1.1,137,0.008029197080291971
2024-10-12,eeMETRIC,4.8,89,0.05393258426966292
2024-10-11,PT-JPL,0.4,52,0.007692307692307693
2024-10-11,SIMS,0.2,93,0.002150537634408602
2024-10-11,SSEBop,1.2,136,0.008823529411764706
2024-10-11,eeMETRIC,5.1,93,0.05483870967741935
2024-10-10,PT-JPL,0.4,102,0.00392156862745098
